level_0,level_1,level_2,Total Return ($),Total Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Calmar Ratio,Treynor Ratio,Information Ratio,Max Drawdown (%),Max Drawdown Duration (days),Beta,Alpha,entry_threshold,lookback_window,p-value
"('entry_threshold', 2.1)","('lookback_window', 280)","('p-value', 0.01)",-705.9,-0.14,-0.03,0.65,-0.05,-0.01,0.03,1.01,-0.0,-1.07,853.0,-0.0003,-0.0,2.1,280,0.01
"('entry_threshold', 2.1)","('lookback_window', 240)","('p-value', 0.05)",-2487.41,-0.5,-0.11,1.53,-0.07,-0.04,0.03,-0.36,-0.01,-4.24,909.0,0.00304,-0.0,2.1,240,0.05
"('entry_threshold', 2.1)","('lookback_window', 360)","('p-value', 0.05)",-1866.3,-0.37,-0.08,1.16,-0.07,-0.03,0.03,0.25,-0.01,-2.36,774.0,-0.00328,-0.0,2.1,360,0.05
"('entry_threshold', 2.4)","('lookback_window', 280)","('p-value', 0.05)",-1269.25,-0.25,-0.06,0.78,-0.07,-0.02,0.03,0.25,-0.0,-2.01,826.0,-0.00222,-0.0,2.4,280,0.05
"('entry_threshold', 2.3)","('lookback_window', 220)","('p-value', 0.01)",-994.71,-0.2,-0.04,0.57,-0.08,-0.03,0.05,-0.36,-0.0,-0.95,911.0,0.00118,-0.0,2.3,220,0.01
"('entry_threshold', 2.2)","('lookback_window', 280)","('p-value', 0.1)",-4484.39,-0.9,-0.2,2.17,-0.09,-0.04,0.04,1.31,-0.01,-5.2,821.0,-0.00149,-0.0,2.2,280,0.1
"('entry_threshold', 2.1)","('lookback_window', 300)","('p-value', 0.05)",-2549.37,-0.51,-0.11,1.14,-0.1,-0.05,0.05,-0.91,-0.01,-2.39,832.0,0.00122,-0.0,2.1,300,0.05
"('entry_threshold', 2.0)","('lookback_window', 280)","('p-value', 0.01)",-1479.62,-0.3,-0.06,0.66,-0.1,-0.03,0.06,3.08,-0.0,-1.0,854.0,-0.00021,-0.0,2.0,280,0.01
"('entry_threshold', 2.1)","('lookback_window', 320)","('p-value', 0.05)",-2745.47,-0.55,-0.12,1.24,-0.1,-0.05,0.06,-2.59,-0.01,-2.04,828.0,0.00046,-0.0,2.1,320,0.05
"('entry_threshold', 2.1)","('lookback_window', 220)","('p-value', 0.01)",-1303.67,-0.26,-0.06,0.59,-0.1,-0.04,0.06,-0.45,-0.0,-0.95,907.0,0.00127,-0.0,2.1,220,0.01
"('entry_threshold', 2.4)","('lookback_window', 280)","('p-value', 0.1)",-3783.48,-0.76,-0.16,1.71,-0.1,-0.03,0.03,1.32,-0.01,-4.73,760.0,-0.00125,-0.0,2.4,280,0.1
"('entry_threshold', 2.3)","('lookback_window', 180)","('p-value', 0.1)",-5744.3,-1.15,-0.25,2.23,-0.11,-0.05,0.07,1.46,-0.02,-3.53,910.0,-0.00172,-0.0,2.3,180,0.1
"('entry_threshold', 2.2)","('lookback_window', 220)","('p-value', 0.01)",-1479.01,-0.3,-0.06,0.58,-0.11,-0.04,0.07,-0.52,-0.0,-0.97,910.0,0.00123,-0.0,2.2,220,0.01
"('entry_threshold', 2.0)","('lookback_window', 340)","('p-value', 0.01)",-1842.1,-0.37,-0.08,0.63,-0.13,-0.04,0.06,6.36,-0.01,-1.27,816.0,-0.00013,-0.0,2.0,340,0.01
"('entry_threshold', 2.4)","('lookback_window', 180)","('p-value', 0.1)",-6260.89,-1.25,-0.27,2.18,-0.13,-0.05,0.08,0.92,-0.02,-3.6,928.0,-0.00296,-0.0,2.4,180,0.1
"('entry_threshold', 2.0)","('lookback_window', 240)","('p-value', 0.05)",-4904.23,-0.98,-0.21,1.67,-0.13,-0.07,0.04,-0.67,-0.02,-5.13,893.0,0.0032,-0.0,2.0,240,0.05
"('entry_threshold', 2.5)","('lookback_window', 300)","('p-value', 0.01)",-1191.16,-0.24,-0.05,0.38,-0.14,-0.03,0.08,-0.78,-0.0,-0.66,856.0,0.00066,-0.0,2.5,300,0.01
"('entry_threshold', 2.3)","('lookback_window', 380)","('p-value', 0.01)",-1660.53,-0.33,-0.07,0.52,-0.14,-0.02,0.06,0.57,-0.01,-1.24,776.0,-0.00126,-0.0,2.3,380,0.01
"('entry_threshold', 2.3)","('lookback_window', 360)","('p-value', 0.01)",-1377.19,-0.28,-0.06,0.41,-0.14,-0.03,0.05,-0.39,-0.0,-1.27,795.0,0.00152,-0.0,2.3,360,0.01
"('entry_threshold', 2.1)","('lookback_window', 360)","('p-value', 0.1)",-4852.02,-0.97,-0.21,1.56,-0.14,-0.08,0.06,0.42,-0.02,-3.49,788.0,-0.00501,-0.0,2.1,360,0.1
"('entry_threshold', 2.1)","('lookback_window', 260)","('p-value', 0.05)",-6573.41,-1.31,-0.29,1.92,-0.15,-0.07,0.09,0.19,-0.02,-3.36,868.0,-0.0153,-0.0,2.1,260,0.05
"('entry_threshold', 2.2)","('lookback_window', 300)","('p-value', 0.05)",-3854.7,-0.77,-0.17,0.99,-0.17,-0.08,0.08,-6.34,-0.01,-1.99,845.0,0.00026,-0.0,2.2,300,0.05
"('entry_threshold', 2.5)","('lookback_window', 240)","('p-value', 0.05)",-4558.47,-0.91,-0.2,1.2,-0.17,-0.08,0.06,-1.62,-0.02,-3.18,880.0,0.00122,-0.0,2.5,240,0.05
"('entry_threshold', 2.2)","('lookback_window', 300)","('p-value', 0.1)",-5436.37,-1.09,-0.24,1.35,-0.18,-0.1,0.11,-8.28,-0.02,-2.25,842.0,0.00029,-0.0,2.2,300,0.1
"('entry_threshold', 2.0)","('lookback_window', 140)","('p-value', 0.01)",-3850.45,-0.77,-0.17,0.93,-0.18,-0.06,0.06,-1.39,-0.01,-2.92,1005.0,0.0012,-0.0,2.0,140,0.01
"('entry_threshold', 2.2)","('lookback_window', 280)","('p-value', 0.01)",-2245.8,-0.45,-0.1,0.49,-0.2,-0.05,0.11,0.87,-0.01,-0.91,856.0,-0.00112,-0.0,2.2,280,0.01
"('entry_threshold', 2.0)","('lookback_window', 380)","('p-value', 0.05)",-5417.23,-1.08,-0.24,1.17,-0.2,-0.07,0.09,0.41,-0.02,-2.61,780.0,-0.00579,-0.0,2.0,380,0.05
"('entry_threshold', 2.2)","('lookback_window', 360)","('p-value', 0.05)",-4590.27,-0.92,-0.2,1.01,-0.2,-0.09,0.07,0.93,-0.02,-2.98,772.0,-0.00215,-0.0,2.2,360,0.05
"('entry_threshold', 2.4)","('lookback_window', 320)","('p-value', 0.01)",-2087.92,-0.42,-0.09,0.39,-0.23,-0.04,0.12,-1.74,-0.01,-0.77,840.0,0.00052,-0.0,2.4,320,0.01
"('entry_threshold', 2.2)","('lookback_window', 380)","('p-value', 0.05)",-5800.82,-1.16,-0.25,1.09,-0.23,-0.07,0.12,0.55,-0.02,-2.03,778.0,-0.0046,-0.0,2.2,380,0.05
"('entry_threshold', 2.5)","('lookback_window', 280)","('p-value', 0.05)",-4079.56,-0.82,-0.18,0.76,-0.23,-0.07,0.09,0.98,-0.01,-2.06,796.0,-0.00181,-0.0,2.5,280,0.05
"('entry_threshold', 2.5)","('lookback_window', 320)","('p-value', 0.01)",-2045.38,-0.41,-0.09,0.37,-0.24,-0.04,0.12,-1.59,-0.01,-0.76,840.0,0.00056,-0.0,2.5,320,0.01
"('entry_threshold', 2.5)","('lookback_window', 260)","('p-value', 0.05)",-5803.34,-1.16,-0.25,1.06,-0.24,-0.09,0.1,0.32,-0.02,-2.49,859.0,-0.00788,-0.0,2.5,260,0.05
"('entry_threshold', 2.4)","('lookback_window', 240)","('p-value', 0.05)",-7283.0,-1.46,-0.32,1.34,-0.24,-0.12,0.08,-39.04,-0.02,-3.9,882.0,8e-05,-0.0,2.4,240,0.05
"('entry_threshold', 2.3)","('lookback_window', 240)","('p-value', 0.05)",-7663.34,-1.53,-0.33,1.34,-0.25,-0.14,0.09,-5.98,-0.03,-3.87,914.0,0.00056,-0.0,2.3,240,0.05
"('entry_threshold', 2.4)","('lookback_window', 360)","('p-value', 0.01)",-2160.17,-0.43,-0.09,0.37,-0.25,-0.04,0.08,-1.05,-0.01,-1.23,795.0,0.00089,-0.0,2.4,360,0.01
"('entry_threshold', 2.1)","('lookback_window', 380)","('p-value', 0.05)",-6504.06,-1.3,-0.28,1.15,-0.25,-0.08,0.1,0.81,-0.02,-2.72,780.0,-0.00351,-0.0,2.1,380,0.05
"('entry_threshold', 2.0)","('lookback_window', 260)","('p-value', 0.05)",-11467.22,-2.29,-0.5,1.97,-0.25,-0.12,0.11,0.33,-0.04,-4.51,867.0,-0.01517,-0.0,2.0,260,0.05
"('entry_threshold', 2.2)","('lookback_window', 320)","('p-value', 0.05)",-6273.41,-1.25,-0.27,1.09,-0.25,-0.11,0.1,-7.06,-0.02,-2.66,816.0,0.00039,-0.0,2.2,320,0.05
"('entry_threshold', 2.1)","('lookback_window', 260)","('p-value', 0.1)",-18997.65,-3.8,-0.84,3.2,-0.26,-0.13,0.11,0.51,-0.06,-7.41,881.0,-0.01641,-0.01,2.1,260,0.1
"('entry_threshold', 2.3)","('lookback_window', 320)","('p-value', 0.01)",-2734.79,-0.55,-0.12,0.46,-0.26,-0.06,0.1,-3.33,-0.01,-1.19,839.0,0.00036,-0.0,2.3,320,0.01
"('entry_threshold', 2.2)","('lookback_window', 120)","('p-value', 0.01)",-6844.25,-1.37,-0.3,1.13,-0.26,-0.09,0.09,-2.38,-0.02,-3.14,1033.0,0.00125,-0.0,2.2,120,0.01
"('entry_threshold', 2.2)","('lookback_window', 180)","('p-value', 0.05)",-8089.08,-1.62,-0.35,1.3,-0.27,-0.13,0.13,3.49,-0.03,-2.75,967.0,-0.00101,-0.0,2.2,180,0.05
"('entry_threshold', 2.5)","('lookback_window', 180)","('p-value', 0.1)",-12626.1,-2.53,-0.55,2.02,-0.27,-0.1,0.13,1.75,-0.04,-4.34,897.0,-0.00316,-0.0,2.5,180,0.1
"('entry_threshold', 2.3)","('lookback_window', 260)","('p-value', 0.05)",-9193.43,-1.84,-0.4,1.5,-0.27,-0.11,0.12,0.29,-0.03,-3.45,867.0,-0.01383,-0.0,2.3,260,0.05
"('entry_threshold', 2.3)","('lookback_window', 360)","('p-value', 0.1)",-7048.07,-1.41,-0.31,1.16,-0.27,-0.14,0.08,-2.81,-0.02,-4.01,783.0,0.00109,-0.0,2.3,360,0.1
"('entry_threshold', 2.4)","('lookback_window', 120)","('p-value', 0.01)",-6913.59,-1.38,-0.3,1.07,-0.28,-0.09,0.09,-3.24,-0.02,-3.25,1033.0,0.00093,-0.0,2.4,120,0.01
"('entry_threshold', 2.2)","('lookback_window', 320)","('p-value', 0.01)",-3047.14,-0.61,-0.13,0.46,-0.29,-0.07,0.11,-3.13,-0.01,-1.25,839.0,0.00042,-0.0,2.2,320,0.01
"('entry_threshold', 2.2)","('lookback_window', 260)","('p-value', 0.1)",-19658.04,-3.93,-0.87,3.04,-0.29,-0.13,0.12,0.5,-0.06,-7.2,892.0,-0.01735,-0.01,2.2,260,0.1
"('entry_threshold', 2.4)","('lookback_window', 380)","('p-value', 0.01)",-3360.16,-0.67,-0.15,0.5,-0.29,-0.05,0.12,0.79,-0.01,-1.2,776.0,-0.00184,-0.0,2.4,380,0.01
"('entry_threshold', 2.4)","('lookback_window', 400)","('p-value', 0.05)",-3731.31,-0.75,-0.16,0.56,-0.29,-0.08,0.09,0.64,-0.01,-1.71,747.0,-0.00252,-0.0,2.4,400,0.05
"('entry_threshold', 2.4)","('lookback_window', 260)","('p-value', 0.05)",-7901.57,-1.58,-0.34,1.2,-0.29,-0.11,0.14,0.38,-0.03,-2.45,859.0,-0.00919,-0.0,2.4,260,0.05
"('entry_threshold', 2.5)","('lookback_window', 280)","('p-value', 0.1)",-6807.91,-1.36,-0.3,1.04,-0.29,-0.11,0.09,1.07,-0.02,-3.27,720.0,-0.00277,-0.0,2.5,280,0.1
"('entry_threshold', 2.1)","('lookback_window', 400)","('p-value', 0.05)",-5977.41,-1.2,-0.26,0.87,-0.3,-0.11,0.11,0.87,-0.02,-2.36,754.0,-0.00301,-0.0,2.1,400,0.05
"('entry_threshold', 2.0)","('lookback_window', 220)","('p-value', 0.05)",-17165.76,-3.43,-0.75,2.45,-0.31,-0.11,0.11,-3.52,-0.06,-6.75,918.0,0.00214,-0.01,2.0,220,0.05
"('entry_threshold', 2.5)","('lookback_window', 180)","('p-value', 0.05)",-8218.54,-1.64,-0.36,1.15,-0.31,-0.12,0.14,2.81,-0.03,-2.62,925.0,-0.00128,-0.0,2.5,180,0.05
"('entry_threshold', 2.4)","('lookback_window', 180)","('p-value', 0.05)",-8504.02,-1.7,-0.37,1.19,-0.31,-0.13,0.12,3.43,-0.03,-3.04,953.0,-0.00108,-0.0,2.4,180,0.05
"('entry_threshold', 2.2)","('lookback_window', 360)","('p-value', 0.1)",-10080.18,-2.02,-0.44,1.41,-0.31,-0.16,0.11,1.15,-0.03,-4.05,783.0,-0.00382,-0.0,2.2,360,0.1
"('entry_threshold', 2.0)","('lookback_window', 100)","('p-value', 0.01)",-8220.04,-1.64,-0.36,1.16,-0.31,-0.14,0.1,0.4,-0.03,-3.76,982.0,-0.00898,-0.0,2.0,100,0.01
"('entry_threshold', 2.1)","('lookback_window', 300)","('p-value', 0.1)",-11261.05,-2.25,-0.49,1.54,-0.32,-0.19,0.14,-1.14,-0.04,-3.56,852.0,0.00433,-0.01,2.1,300,0.1
"('entry_threshold', 2.3)","('lookback_window', 300)","('p-value', 0.1)",-9320.94,-1.86,-0.41,1.27,-0.32,-0.15,0.14,111.54,-0.03,-2.81,839.0,-4e-05,-0.0,2.3,300,0.1
"('entry_threshold', 2.2)","('lookback_window', 200)","('p-value', 0.1)",-19762.91,-3.95,-0.87,2.71,-0.32,-0.17,0.12,0.78,-0.07,-7.48,890.0,-0.01122,-0.01,2.2,200,0.1
"('entry_threshold', 2.1)","('lookback_window', 340)","('p-value', 0.05)",-8877.51,-1.78,-0.39,1.22,-0.32,-0.15,0.13,0.67,-0.03,-3.09,819.0,-0.00578,-0.0,2.1,340,0.05
"('entry_threshold', 2.1)","('lookback_window', 320)","('p-value', 0.01)",-3785.25,-0.76,-0.16,0.51,-0.32,-0.09,0.13,-1.68,-0.01,-1.28,839.0,0.00098,-0.0,2.1,320,0.01
"('entry_threshold', 2.5)","('lookback_window', 120)","('p-value', 0.01)",-7918.06,-1.58,-0.35,1.06,-0.33,-0.09,0.11,-9.35,-0.03,-3.1,1033.0,0.00037,-0.0,2.5,120,0.01
"('entry_threshold', 2.3)","('lookback_window', 180)","('p-value', 0.05)",-9185.18,-1.84,-0.4,1.23,-0.33,-0.14,0.13,5.9,-0.03,-3.08,953.0,-0.00068,-0.0,2.3,180,0.05
"('entry_threshold', 2.5)","('lookback_window', 380)","('p-value', 0.01)",-3601.71,-0.72,-0.16,0.47,-0.33,-0.05,0.14,0.79,-0.01,-1.11,775.0,-0.00197,-0.0,2.5,380,0.01
"('entry_threshold', 2.3)","('lookback_window', 120)","('p-value', 0.01)",-8670.35,-1.73,-0.38,1.12,-0.34,-0.11,0.11,-2.91,-0.03,-3.34,1033.0,0.0013,-0.0,2.3,120,0.01
"('entry_threshold', 2.1)","('lookback_window', 340)","('p-value', 0.1)",-12812.34,-2.56,-0.56,1.65,-0.34,-0.19,0.13,0.64,-0.04,-4.16,819.0,-0.00877,-0.0,2.1,340,0.1
"('entry_threshold', 2.3)","('lookback_window', 300)","('p-value', 0.05)",-7202.09,-1.44,-0.31,0.9,-0.35,-0.13,0.13,38.75,-0.02,-2.43,843.0,-8e-05,-0.0,2.3,300,0.05
"('entry_threshold', 2.2)","('lookback_window', 260)","('p-value', 0.01)",-8891.74,-1.78,-0.39,1.11,-0.35,-0.1,0.12,0.75,-0.03,-3.24,901.0,-0.00518,-0.0,2.2,260,0.01
"('entry_threshold', 2.0)","('lookback_window', 320)","('p-value', 0.01)",-4323.28,-0.86,-0.19,0.52,-0.36,-0.1,0.14,-1.87,-0.01,-1.38,839.0,0.00101,-0.0,2.0,320,0.01
"('entry_threshold', 2.1)","('lookback_window', 260)","('p-value', 0.01)",-9177.0,-1.84,-0.4,1.12,-0.36,-0.1,0.12,0.79,-0.03,-3.3,901.0,-0.00509,-0.0,2.1,260,0.01
"('entry_threshold', 2.4)","('lookback_window', 400)","('p-value', 0.1)",-8110.13,-1.62,-0.35,0.93,-0.38,-0.12,0.19,0.45,-0.03,-1.9,755.0,-0.0079,-0.0,2.4,400,0.1
"('entry_threshold', 2.0)","('lookback_window', 340)","('p-value', 0.05)",-11298.81,-2.26,-0.49,1.3,-0.38,-0.2,0.13,0.64,-0.04,-3.85,821.0,-0.00769,-0.0,2.0,340,0.05
"('entry_threshold', 2.5)","('lookback_window', 380)","('p-value', 0.1)",-7899.1,-1.58,-0.34,0.91,-0.38,-0.12,0.17,0.67,-0.03,-2.07,778.0,-0.00513,-0.0,2.5,380,0.1
"('entry_threshold', 2.2)","('lookback_window', 380)","('p-value', 0.1)",-13241.99,-2.65,-0.58,1.51,-0.38,-0.18,0.18,0.59,-0.04,-3.21,778.0,-0.0098,-0.0,2.2,380,0.1
"('entry_threshold', 2.2)","('lookback_window', 160)","('p-value', 0.1)",-23225.76,-4.65,-1.03,2.62,-0.39,-0.19,0.15,-2.84,-0.08,-7.01,959.0,0.00361,-0.01,2.2,160,0.1
"('entry_threshold', 2.0)","('lookback_window', 380)","('p-value', 0.1)",-14801.7,-2.96,-0.65,1.67,-0.39,-0.2,0.14,0.74,-0.05,-4.49,779.0,-0.00872,-0.01,2.0,380,0.1
"('entry_threshold', 2.3)","('lookback_window', 200)","('p-value', 0.1)",-21357.74,-4.27,-0.94,2.41,-0.39,-0.19,0.14,0.76,-0.07,-6.95,892.0,-0.01245,-0.01,2.3,200,0.1
"('entry_threshold', 2.2)","('lookback_window', 140)","('p-value', 0.05)",-14509.71,-2.9,-0.64,1.65,-0.39,-0.2,0.11,1.11,-0.05,-5.97,1002.0,-0.00573,-0.01,2.2,140,0.05
"('entry_threshold', 2.5)","('lookback_window', 400)","('p-value', 0.1)",-8039.21,-1.61,-0.35,0.88,-0.4,-0.11,0.19,0.5,-0.03,-1.88,755.0,-0.007,-0.0,2.5,400,0.1
"('entry_threshold', 2.5)","('lookback_window', 240)","('p-value', 0.01)",-3407.96,-0.68,-0.15,0.37,-0.4,-0.11,0.16,-0.99,-0.01,-0.92,860.0,0.00149,-0.0,2.5,240,0.01
"('entry_threshold', 2.0)","('lookback_window', 320)","('p-value', 0.1)",-16850.82,-3.37,-0.74,1.85,-0.4,-0.24,0.13,2.21,-0.06,-5.57,839.0,-0.00335,-0.01,2.0,320,0.1
"('entry_threshold', 2.1)","('lookback_window', 380)","('p-value', 0.1)",-14615.61,-2.92,-0.64,1.6,-0.4,-0.19,0.17,0.87,-0.05,-3.77,779.0,-0.00735,-0.01,2.1,380,0.1
"('entry_threshold', 2.0)","('lookback_window', 220)","('p-value', 0.1)",-28009.12,-5.6,-1.24,3.07,-0.4,-0.23,0.12,1.84,-0.09,-10.77,902.0,-0.00675,-0.01,2.0,220,0.1
"('entry_threshold', 2.2)","('lookback_window', 240)","('p-value', 0.01)",-4474.72,-0.89,-0.19,0.49,-0.4,-0.12,0.12,-0.85,-0.02,-1.6,912.0,0.0023,-0.0,2.2,240,0.01
"('entry_threshold', 2.0)","('lookback_window', 260)","('p-value', 0.1)",-30636.4,-6.13,-1.36,3.28,-0.41,-0.21,0.15,0.81,-0.1,-8.86,892.0,-0.01678,-0.01,2.0,260,0.1
"('entry_threshold', 2.2)","('lookback_window', 400)","('p-value', 0.05)",-7593.9,-1.52,-0.33,0.79,-0.42,-0.14,0.13,0.73,-0.03,-2.48,752.0,-0.00456,-0.0,2.2,400,0.05
"('entry_threshold', 2.1)","('lookback_window', 180)","('p-value', 0.05)",-16928.1,-3.39,-0.74,1.76,-0.42,-0.2,0.18,-3.48,-0.06,-4.1,967.0,0.00214,-0.01,2.1,180,0.05
"('entry_threshold', 2.3)","('lookback_window', 360)","('p-value', 0.05)",-9424.57,-1.88,-0.41,0.95,-0.43,-0.17,0.11,12.25,-0.03,-3.72,772.0,-0.00034,-0.0,2.3,360,0.05
"('entry_threshold', 2.4)","('lookback_window', 360)","('p-value', 0.1)",-10914.82,-2.18,-0.48,1.1,-0.43,-0.2,0.11,-9.87,-0.04,-4.32,790.0,0.00048,-0.0,2.4,360,0.1
"('entry_threshold', 2.5)","('lookback_window', 360)","('p-value', 0.01)",-3592.15,-0.72,-0.16,0.35,-0.44,-0.06,0.13,-2.24,-0.01,-1.23,795.0,0.0007,-0.0,2.5,360,0.01
"('entry_threshold', 2.4)","('lookback_window', 200)","('p-value', 0.1)",-22856.96,-4.57,-1.01,2.28,-0.44,-0.2,0.14,0.83,-0.08,-7.46,896.0,-0.01211,-0.01,2.4,200,0.1
"('entry_threshold', 2.0)","('lookback_window', 300)","('p-value', 0.05)",-12509.74,-2.5,-0.55,1.24,-0.44,-0.22,0.17,-3.49,-0.04,-3.3,848.0,0.00157,-0.01,2.0,300,0.05
"('entry_threshold', 2.3)","('lookback_window', 260)","('p-value', 0.1)",-28193.14,-5.64,-1.25,2.85,-0.44,-0.17,0.16,0.89,-0.09,-7.88,891.0,-0.01399,-0.01,2.3,260,0.1
"('entry_threshold', 2.4)","('lookback_window', 380)","('p-value', 0.1)",-10609.77,-2.12,-0.46,1.04,-0.45,-0.16,0.17,1.13,-0.04,-2.68,778.0,-0.00412,-0.0,2.4,380,0.1
"('entry_threshold', 2.5)","('lookback_window', 360)","('p-value', 0.1)",-9732.04,-1.95,-0.43,0.93,-0.46,-0.19,0.12,23.85,-0.03,-3.52,800.0,-0.00018,-0.0,2.5,360,0.1
"('entry_threshold', 2.1)","('lookback_window', 240)","('p-value', 0.01)",-5424.07,-1.08,-0.24,0.51,-0.46,-0.15,0.13,-1.08,-0.02,-1.75,911.0,0.00218,-0.0,2.1,240,0.01
"('entry_threshold', 2.0)","('lookback_window', 180)","('p-value', 0.05)",-20223.39,-4.04,-0.89,1.93,-0.46,-0.24,0.17,-4.36,-0.07,-5.16,971.0,0.00204,-0.01,2.0,180,0.05
"('entry_threshold', 2.1)","('lookback_window', 400)","('p-value', 0.1)",-14454.86,-2.89,-0.63,1.34,-0.47,-0.21,0.2,0.55,-0.05,-3.24,756.0,-0.01158,-0.0,2.1,400,0.1
"('entry_threshold', 2.3)","('lookback_window', 160)","('p-value', 0.1)",-26969.32,-5.39,-1.19,2.57,-0.47,-0.22,0.16,-13.35,-0.09,-7.47,945.0,0.00089,-0.01,2.3,160,0.1
"('entry_threshold', 2.0)","('lookback_window', 160)","('p-value', 0.1)",-37846.51,-7.57,-1.69,3.51,-0.48,-0.28,0.21,-2.16,-0.13,-8.1,971.0,0.00782,-0.02,2.0,160,0.1
"('entry_threshold', 2.1)","('lookback_window', 320)","('p-value', 0.1)",-18309.46,-3.66,-0.81,1.63,-0.49,-0.27,0.16,2.74,-0.06,-5.03,829.0,-0.00294,-0.01,2.1,320,0.1
"('entry_threshold', 2.0)","('lookback_window', 120)","('p-value', 0.01)",-16062.2,-3.21,-0.71,1.45,-0.49,-0.18,0.14,4.47,-0.05,-4.87,1032.0,-0.00158,-0.01,2.0,120,0.01
"('entry_threshold', 2.3)","('lookback_window', 340)","('p-value', 0.01)",-4634.52,-0.93,-0.2,0.41,-0.49,-0.1,0.19,-10.36,-0.02,-1.09,819.0,0.00019,-0.0,2.3,340,0.01
"('entry_threshold', 2.2)","('lookback_window', 340)","('p-value', 0.01)",-4906.79,-0.98,-0.21,0.42,-0.5,-0.11,0.19,-5.86,-0.02,-1.12,820.0,0.00036,-0.0,2.2,340,0.01
"('entry_threshold', 2.2)","('lookback_window', 400)","('p-value', 0.1)",-14406.39,-2.88,-0.63,1.24,-0.51,-0.21,0.2,0.54,-0.05,-3.16,756.0,-0.0116,-0.0,2.2,400,0.1
"('entry_threshold', 2.4)","('lookback_window', 300)","('p-value', 0.1)",-14013.11,-2.8,-0.61,1.21,-0.51,-0.22,0.18,-28.33,-0.05,-3.46,850.0,0.00022,-0.01,2.4,300,0.1
"('entry_threshold', 2.4)","('lookback_window', 340)","('p-value', 0.01)",-4492.67,-0.9,-0.2,0.38,-0.51,-0.09,0.19,-23.65,-0.02,-1.05,795.0,8e-05,-0.0,2.4,340,0.01
"('entry_threshold', 2.5)","('lookback_window', 200)","('p-value', 0.1)",-25404.34,-5.08,-1.12,2.18,-0.52,-0.21,0.16,1.17,-0.08,-7.19,894.0,-0.00963,-0.01,2.5,200,0.1
"('entry_threshold', 2.5)","('lookback_window', 260)","('p-value', 0.01)",-5497.03,-1.1,-0.24,0.46,-0.52,-0.11,0.17,12.14,-0.02,-1.37,858.0,-0.0002,-0.0,2.5,260,0.01
"('entry_threshold', 2.0)","('lookback_window', 260)","('p-value', 0.01)",-14091.16,-2.82,-0.62,1.15,-0.54,-0.16,0.14,1.15,-0.05,-4.27,901.0,-0.00539,-0.01,2.0,260,0.01
"('entry_threshold', 2.5)","('lookback_window', 380)","('p-value', 0.05)",-7618.19,-1.52,-0.33,0.61,-0.54,-0.15,0.17,1.15,-0.03,-2.0,779.0,-0.00289,-0.0,2.5,380,0.05
"('entry_threshold', 2.1)","('lookback_window', 140)","('p-value', 0.01)",-10450.67,-2.09,-0.46,0.83,-0.55,-0.16,0.12,-5.41,-0.04,-3.77,1003.0,0.00084,-0.0,2.1,140,0.01
"('entry_threshold', 2.1)","('lookback_window', 120)","('p-value', 0.01)",-17805.62,-3.56,-0.78,1.39,-0.56,-0.19,0.16,-5.86,-0.06,-4.97,1033.0,0.00134,-0.01,2.1,120,0.01
"('entry_threshold', 2.3)","('lookback_window', 260)","('p-value', 0.01)",-9272.31,-1.85,-0.4,0.72,-0.56,-0.14,0.16,1.43,-0.03,-2.52,901.0,-0.00282,-0.0,2.3,260,0.01
"('entry_threshold', 2.0)","('lookback_window', 200)","('p-value', 0.1)",-42565.98,-8.51,-1.91,3.41,-0.56,-0.3,0.2,4.33,-0.14,-9.55,930.0,-0.00441,-0.02,2.0,200,0.1
"('entry_threshold', 2.0)","('lookback_window', 340)","('p-value', 0.1)",-22016.14,-4.4,-0.97,1.74,-0.56,-0.33,0.19,1.0,-0.07,-5.1,820.0,-0.00966,-0.01,2.0,340,0.1
"('entry_threshold', 2.1)","('lookback_window', 160)","('p-value', 0.1)",-38876.14,-7.78,-1.74,3.06,-0.57,-0.29,0.2,-4.25,-0.13,-8.67,968.0,0.00409,-0.02,2.1,160,0.1
"('entry_threshold', 2.4)","('lookback_window', 380)","('p-value', 0.05)",-8962.13,-1.79,-0.39,0.68,-0.57,-0.16,0.17,1.52,-0.03,-2.33,779.0,-0.00258,-0.0,2.4,380,0.05
"('entry_threshold', 2.3)","('lookback_window', 400)","('p-value', 0.1)",-14839.91,-2.97,-0.65,1.12,-0.58,-0.22,0.21,0.86,-0.05,-3.12,756.0,-0.00757,-0.01,2.3,400,0.1
"('entry_threshold', 2.2)","('lookback_window', 240)","('p-value', 0.1)",-27205.06,-5.44,-1.2,2.07,-0.58,-0.37,0.18,2.29,-0.09,-6.61,916.0,-0.00525,-0.01,2.2,240,0.1
